"date","state","cases","ma"
2020-06-14,"Pennsylvania",83301,83280.2857142857
2020-06-15,"Pennsylvania",83687,83685.4285714286
2020-06-16,"Pennsylvania",84077,84072.5714285714
2020-06-17,"Pennsylvania",84387,84456.8571428571
2020-06-18,"Pennsylvania",84780,84845.8571428571
2020-06-19,"Pennsylvania",85288,85271.4285714286
2020-06-20,"Pennsylvania",85678,85729.4285714286
2020-06-21,"Pennsylvania",86024,86213.4285714286
2020-06-22,"Pennsylvania",86666,86706.2857142857
2020-06-23,"Pennsylvania",87283,87229.4285714286
2020-06-24,"Pennsylvania",87775,87761.1428571429
2020-06-25,"Pennsylvania",88230,88298.4285714286
2020-06-26,"Pennsylvania",88950,88853.7142857143
2020-06-27,"Pennsylvania",89400,89417
2020-06-28,"Pennsylvania",89785,90001.1428571429
2020-06-29,"Pennsylvania",90553,90640.1428571429
2020-06-30,"Pennsylvania",91226,91278.4285714286
2020-07-01,"Pennsylvania",91864,91924.4285714286
2020-07-02,"Pennsylvania",92703,92584.1428571429
2020-07-03,"Pennsylvania",93418,93246.1428571429
2020-07-04,"Pennsylvania",93922,93926.1428571429
2020-07-05,"Pennsylvania",94403,94633.7142857143
2020-07-06,"Pennsylvania",95187,95338.1428571429
2020-07-07,"Pennsylvania",95986,96074.7142857143
2020-07-08,"Pennsylvania",96817,96836.1428571429
2020-07-09,"Pennsylvania",97634,97606.2857142857
2020-07-10,"Pennsylvania",98574,98347.8571428571
2020-07-11,"Pennsylvania",99252,99115.5714285714
2020-07-12,"Pennsylvania",99794,99907.5714285714
2020-07-13,"Pennsylvania",100378,100698.285714286
2020-07-14,"Pennsylvania",101360,101498
2020-07-15,"Pennsylvania",102361,102287.714285714
2020-07-16,"Pennsylvania",103169,103086.285714286
2020-07-17,"Pennsylvania",104172,103960.571428571
2020-07-18,"Pennsylvania",104780,104832
2020-07-19,"Pennsylvania",105384,105675.714285714
2020-07-20,"Pennsylvania",106498,106530.571428571
2020-07-21,"Pennsylvania",107460,107412
2020-07-22,"Pennsylvania",108267,108317.857142857
2020-07-23,"Pennsylvania",109153,109230.571428571
2020-07-24,"Pennsylvania",110342,110158.714285714
2020-07-25,"Pennsylvania",111121,111111.428571429
2020-07-26,"Pennsylvania",111773,112071
2020-07-27,"Pennsylvania",112995,113028.142857143
2020-07-28,"Pennsylvania",114129,113948.857142857
2020-07-29,"Pennsylvania",114984,114855.571428571
2020-07-30,"Pennsylvania",115853,115750.571428571
2020-07-31,"Pennsylvania",116787,116599.428571429
2020-08-01,"Pennsylvania",117468,117404.571428571
2020-08-02,"Pennsylvania",118038,118191.428571429
2020-08-03,"Pennsylvania",118937,118968.714285714
2020-08-04,"Pennsylvania",119765,119724.571428571
2020-08-05,"Pennsylvania",120492,120467.142857143
2020-08-06,"Pennsylvania",121294,121220.571428571
2020-08-07,"Pennsylvania",122078,121982.285714286
2020-08-08,"Pennsylvania",122666,122738.857142857
2020-08-09,"Pennsylvania",123312,123520.714285714
2020-08-10,"Pennsylvania",124269,124328.714285714
2020-08-11,"Pennsylvania",125061,125142.428571429
2020-08-12,"Pennsylvania",125965,125980.285714286
2020-08-13,"Pennsylvania",126950,126803.571428571
2020-08-14,"Pennsylvania",127774,127577.428571429
2020-08-15,"Pennsylvania",128531,128323.857142857
2020-08-16,"Pennsylvania",129075,129036
2020-08-17,"Pennsylvania",129686,129719.714285714
2020-08-18,"Pennsylvania",130286,130389.285714286
2020-08-19,"Pennsylvania",130950,131050.571428571
2020-08-20,"Pennsylvania",131736,131708.285714286
2020-08-21,"Pennsylvania",132461,132359.714285714
2020-08-22,"Pennsylvania",133160,133005
2020-08-23,"Pennsylvania",133679,133629.714285714
2020-08-24,"Pennsylvania",134246,134232.857142857
2020-08-25,"Pennsylvania",134803,134856.142857143
2020-08-26,"Pennsylvania",135323,135487
2020-08-27,"Pennsylvania",135958,136123.857142857
2020-08-28,"Pennsylvania",136824,136780.142857143
2020-08-29,"Pennsylvania",137576,137464.142857143
2020-08-30,"Pennsylvania",138137,138214.714285714
2020-08-31,"Pennsylvania",138840,139017.571428571
2020-09-01,"Pennsylvania",139591,139833.714285714
2020-09-02,"Pennsylvania",140577,140651.571428571
2020-09-03,"Pennsylvania",141578,141475.142857143
2020-09-04,"Pennsylvania",142537,142306.285714286
2020-09-05,"Pennsylvania",143301,143106.285714286
2020-09-06,"Pennsylvania",143902,143889.285714286
2020-09-07,"Pennsylvania",144658,144626
2020-09-08,"Pennsylvania",145191,145369.857142857
2020-09-09,"Pennsylvania",146058,146131.857142857
2020-09-10,"Pennsylvania",146735,146808
2020-09-11,"Pennsylvania",147744,147577.428571429
2020-09-12,"Pennsylvania",148635,148418.857142857
2020-09-13,"Pennsylvania",148635,149251.857142857
2020-09-14,"Pennsylvania",150044,150120.142857143
2020-09-15,"Pennsylvania",151081,150951
2020-09-16,"Pennsylvania",151889,151754.714285714
2020-09-17,"Pennsylvania",152813,152653.142857143
2020-09-18,"Pennsylvania",153560,153465.285714286
2020-09-19,"Pennsylvania",154261,154241.142857143
2020-09-20,"Pennsylvania",154924,155024.571428571
2020-09-21,"Pennsylvania",155729,155797.142857143
2020-09-22,"Pennsylvania",156512,156581.571428571
2020-09-23,"Pennsylvania",157373,157392.428571429
2020-09-24,"Pennsylvania",158221,158227.571428571
2020-09-25,"Pennsylvania",159051,159072.285714286
2020-09-26,"Pennsylvania",159937,160030.428571429
2020-09-27,"Pennsylvania",160770,160996.428571429
2020-09-28,"Pennsylvania",161642,161976
2020-09-29,"Pennsylvania",163219,163007.285714286
2020-09-30,"Pennsylvania",164135,163912
2020-10-01,"Pennsylvania",165078,164967.857142857
2020-10-02,"Pennsylvania",166270,166037
2020-10-03,"Pennsylvania",166270,167042.142857143
2020-10-04,"Pennsylvania",168161,168101.428571429
2020-10-05,"Pennsylvania",169126,169229
2020-10-06,"Pennsylvania",170255,170383.571428571
2020-10-07,"Pennsylvania",171550,171745.571428571
2020-10-08,"Pennsylvania",172971,172982.571428571
2020-10-09,"Pennsylvania",174352,174228
2020-10-10,"Pennsylvania",175804,NA
2020-10-11,"Pennsylvania",176820,NA
2020-10-12,"Pennsylvania",177844,NA
2020-02-26,"Rhode Island",0,NA
2020-02-27,"Rhode Island",0,NA
2020-02-28,"Rhode Island",0,NA
2020-02-29,"Rhode Island",0,0.857142857142857
2020-03-01,"Rhode Island",2,1.14285714285714
2020-03-02,"Rhode Island",2,1.42857142857143
2020-03-03,"Rhode Island",2,1.85714285714286
2020-03-04,"Rhode Island",2,2.28571428571429
2020-03-05,"Rhode Island",2,2.42857142857143
2020-03-06,"Rhode Island",3,2.57142857142857
2020-03-07,"Rhode Island",3,3
2020-03-08,"Rhode Island",3,3.42857142857143
2020-03-09,"Rhode Island",3,3.85714285714286
2020-03-10,"Rhode Island",5,6.28571428571429
2020-03-11,"Rhode Island",5,8.71428571428571
2020-03-12,"Rhode Island",5,11.1428571428571
2020-03-13,"Rhode Island",20,13.7142857142857
2020-03-14,"Rhode Island",20,16.2857142857143
2020-03-15,"Rhode Island",20,20.2857142857143
2020-03-16,"Rhode Island",21,25.8571428571429
2020-03-17,"Rhode Island",23,29.2857142857143
2020-03-18,"Rhode Island",33,35.8571428571429
2020-03-19,"Rhode Island",44,44.8571428571429
2020-03-20,"Rhode Island",44,57
2020-03-21,"Rhode Island",66,71.4285714285714
2020-03-22,"Rhode Island",83,85.5714285714286
2020-03-23,"Rhode Island",106,102.857142857143
2020-03-24,"Rhode Island",124,125.571428571429
2020-03-25,"Rhode Island",132,150.285714285714
2020-03-26,"Rhode Island",165,180.428571428571
2020-03-27,"Rhode Island",203,223.571428571429
2020-03-28,"Rhode Island",239,275.571428571429
2020-03-29,"Rhode Island",294,337.571428571429
2020-03-30,"Rhode Island",408,407.857142857143
2020-03-31,"Rhode Island",488,480.428571428571
2020-04-01,"Rhode Island",566,561.428571428571
2020-04-02,"Rhode Island",657,651.142857142857
2020-04-03,"Rhode Island",711,747.428571428571
2020-04-04,"Rhode Island",806,853.285714285714
2020-04-05,"Rhode Island",922,979.571428571429
2020-04-06,"Rhode Island",1082,1132.42857142857
2020-04-07,"Rhode Island",1229,1318.71428571429
2020-04-08,"Rhode Island",1450,1539.14285714286
2020-04-09,"Rhode Island",1727,1788.14285714286
2020-04-10,"Rhode Island",2015,2058.71428571429
2020-04-11,"Rhode Island",2349,2347.57142857143
2020-04-12,"Rhode Island",2665,2644.57142857143
2020-04-13,"Rhode Island",2976,2946.14285714286
2020-04-14,"Rhode Island",3251,3255
2020-04-15,"Rhode Island",3529,3561
2020-04-16,"Rhode Island",3838,3852.57142857143
2020-04-17,"Rhode Island",4177,4154.57142857143
2020-04-18,"Rhode Island",4491,4475.85714285714
2020-04-19,"Rhode Island",4706,4806.14285714286
2020-04-20,"Rhode Island",5090,5151.57142857143
2020-04-21,"Rhode Island",5500,5511.85714285714
2020-04-22,"Rhode Island",5841,5888.71428571429
2020-04-23,"Rhode Island",6256,6279.14285714286
2020-04-24,"Rhode Island",6699,6653.14285714286
2020-04-25,"Rhode Island",7129,6999.71428571429
2020-04-26,"Rhode Island",7439,7343.42857142857
2020-04-27,"Rhode Island",7708,7681.28571428571
2020-04-28,"Rhode Island",7926,8004.57142857143
2020-04-29,"Rhode Island",8247,8313.14285714286
2020-04-30,"Rhode Island",8621,8604.28571428571
2020-05-01,"Rhode Island",8962,8882
2020-05-02,"Rhode Island",9289,9168.71428571429
2020-05-03,"Rhode Island",9477,9448.42857142857
2020-05-04,"Rhode Island",9652,9721.14285714286
2020-05-05,"Rhode Island",9933,9980.71428571429
2020-05-06,"Rhode Island",10205,10223.5714285714
2020-05-07,"Rhode Island",10530,10480.2857142857
2020-05-08,"Rhode Island",10779,10737.1428571429
2020-05-09,"Rhode Island",10989,10977.2857142857
2020-05-10,"Rhode Island",11274,11210.1428571429
2020-05-11,"Rhode Island",11450,11422.4285714286
2020-05-12,"Rhode Island",11614,11628.1428571429
2020-05-13,"Rhode Island",11835,11834.5714285714
2020-05-14,"Rhode Island",12016,12034.5714285714
2020-05-15,"Rhode Island",12219,12226.7142857143
2020-05-16,"Rhode Island",12434,12417.7142857143
2020-05-17,"Rhode Island",12674,12635
2020-05-18,"Rhode Island",12795,12857.1428571429
2020-05-19,"Rhode Island",12951,13073.8571428571
2020-05-20,"Rhode Island",13356,13290.7142857143
2020-05-21,"Rhode Island",13571,13489.4285714286
2020-05-22,"Rhode Island",13736,13670.8571428571
2020-05-23,"Rhode Island",13952,13850.7142857143
2020-05-24,"Rhode Island",14065,13993.1428571429
2020-05-25,"Rhode Island",14065,14125
2020-05-26,"Rhode Island",14210,14253.4285714286
2020-05-27,"Rhode Island",14353,14377.2857142857
2020-05-28,"Rhode Island",14494,14500.5714285714
2020-05-29,"Rhode Island",14635,14632.8571428571
2020-05-30,"Rhode Island",14819,14761.7142857143
2020-05-31,"Rhode Island",14928,14885.4285714286
2020-06-01,"Rhode Island",14991,15004.1428571429
2020-06-02,"Rhode Island",15112,15119.2857142857
2020-06-03,"Rhode Island",15219,15208.1428571429
2020-06-04,"Rhode Island",15325,15281.4285714286
2020-06-05,"Rhode Island",15441,15374.4285714286
2020-06-06,"Rhode Island",15441,15457.1428571429
2020-06-07,"Rhode Island",15441,15533.8571428571
2020-06-08,"Rhode Island",15642,15610.5714285714
2020-06-09,"Rhode Island",15691,15682.8571428571
2020-06-10,"Rhode Island",15756,15755.1428571429
2020-06-11,"Rhode Island",15862,15827.4285714286
2020-06-12,"Rhode Island",15947,15891.8571428571
2020-06-13,"Rhode Island",15947,15959.4285714286
2020-06-14,"Rhode Island",15947,16024.7142857143
2020-06-15,"Rhode Island",16093,16082.8571428571
2020-06-16,"Rhode Island",16164,16138.5714285714
2020-06-17,"Rhode Island",16213,16194.2857142857
2020-06-18,"Rhode Island",16269,16250
2020-06-19,"Rhode Island",16337,16302.2857142857
2020-06-20,"Rhode Island",16337,16355
2020-06-21,"Rhode Island",16337,16411.1428571429
2020-06-22,"Rhode Island",16459,16464.1428571429
2020-06-23,"Rhode Island",16533,16510.4285714286
2020-06-24,"Rhode Island",16606,16556.7142857143
2020-06-25,"Rhode Island",16640,16603
2020-06-26,"Rhode Island",16661,16646.5714285714
2020-06-27,"Rhode Island",16661,16686.5714285714
2020-06-28,"Rhode Island",16661,16721.8571428571
2020-06-29,"Rhode Island",16764,16764.8571428571
2020-06-30,"Rhode Island",16813,16812
2020-07-01,"Rhode Island",16853,16859.1428571429
2020-07-02,"Rhode Island",16941,16906.2857142857
2020-07-03,"Rhode Island",16991,16938.7142857143
2020-07-04,"Rhode Island",16991,16987.4285714286
2020-07-05,"Rhode Island",16991,17037.5714285714
2020-07-06,"Rhode Island",16991,17080.7142857143
2020-07-07,"Rhode Island",17154,17126.5714285714
2020-07-08,"Rhode Island",17204,17172.4285714286
2020-07-09,"Rhode Island",17243,17218.2857142857
2020-07-10,"Rhode Island",17312,17289.1428571429
2020-07-11,"Rhode Island",17312,17351.1428571429
2020-07-12,"Rhode Island",17312,17413.4285714286
2020-07-13,"Rhode Island",17487,17480.2857142857
2020-07-14,"Rhode Island",17588,17549
2020-07-15,"Rhode Island",17640,17617.7142857143
2020-07-16,"Rhode Island",17711,17686.4285714286
2020-07-17,"Rhode Island",17793,17746
2020-07-18,"Rhode Island",17793,17802.8571428571
2020-07-19,"Rhode Island",17793,17863.1428571429
2020-07-20,"Rhode Island",17904,17925.5714285714
2020-07-21,"Rhode Island",17986,17987.1428571429
2020-07-22,"Rhode Island",18062,18048.7142857143
2020-07-23,"Rhode Island",18148,18110.2857142857
2020-07-24,"Rhode Island",18224,18197.5714285714
2020-07-25,"Rhode Island",18224,18303.1428571429
2020-07-26,"Rhode Island",18224,18408.5714285714
2020-07-27,"Rhode Island",18515,18523.1428571429
2020-07-28,"Rhode Island",18725,18637.1428571429
2020-07-29,"Rhode Island",18800,18751.1428571429
2020-07-30,"Rhode Island",18950,18865.1428571429
2020-07-31,"Rhode Island",19022,18969.5714285714
2020-08-01,"Rhode Island",19022,19064.5714285714
2020-08-02,"Rhode Island",19022,19161.8571428571
2020-08-03,"Rhode Island",19246,19256.2857142857
2020-08-04,"Rhode Island",19390,19358.5714285714
2020-08-05,"Rhode Island",19481,19460.8571428571
2020-08-06,"Rhode Island",19611,19563.1428571429
2020-08-07,"Rhode Island",19738,19661.4285714286
2020-08-08,"Rhode Island",19738,19756.1428571429
2020-08-09,"Rhode Island",19738,19848.7142857143
2020-08-10,"Rhode Island",19934,19938.5714285714
2020-08-11,"Rhode Island",20053,20023.8571428571
2020-08-12,"Rhode Island",20129,20109.1428571429
2020-08-13,"Rhode Island",20240,20194.4285714286
2020-08-14,"Rhode Island",20335,20285.5714285714
2020-08-15,"Rhode Island",20335,20376.8571428571
2020-08-16,"Rhode Island",20335,20472
2020-08-17,"Rhode Island",20572,20562.1428571429
2020-08-18,"Rhode Island",20692,20660.2857142857
2020-08-19,"Rhode Island",20795,20758.4285714286
2020-08-20,"Rhode Island",20871,20856.5714285714
2020-08-21,"Rhode Island",21022,20960.8571428571
2020-08-22,"Rhode Island",21022,21058
2020-08-23,"Rhode Island",21022,21152.1428571429
2020-08-24,"Rhode Island",21302,21254.7142857143
2020-08-25,"Rhode Island",21372,21349.1428571429
2020-08-26,"Rhode Island",21454,21443.5714285714
2020-08-27,"Rhode Island",21589,21538
2020-08-28,"Rhode Island",21683,21630.4285714286
2020-08-29,"Rhode Island",21683,21720.4285714286
2020-08-30,"Rhode Island",21683,21809.5714285714
2020-08-31,"Rhode Island",21949,21888.7142857143
2020-09-01,"Rhode Island",22002,21968.7142857143
2020-09-02,"Rhode Island",22078,22048.7142857143
2020-09-03,"Rhode Island",22143,22128.7142857143
2020-09-04,"Rhode Island",22243,22170.7142857143
2020-09-05,"Rhode Island",22243,22255
2020-09-06,"Rhode Island",22243,22340.4285714286
2020-09-07,"Rhode Island",22243,22431.7142857143
2020-09-08,"Rhode Island",22592,22526.2857142857
2020-09-09,"Rhode Island",22676,22620.8571428571
2020-09-10,"Rhode Island",22782,22715.4285714286
2020-09-11,"Rhode Island",22905,22842.1428571429
2020-09-12,"Rhode Island",22905,22936.1428571429
2020-09-13,"Rhode Island",22905,23033.5714285714
2020-09-14,"Rhode Island",23130,23134.4285714286
2020-09-15,"Rhode Island",23250,23236.5714285714
2020-09-16,"Rhode Island",23358,23338.7142857143
2020-09-17,"Rhode Island",23488,23440.8571428571
2020-09-18,"Rhode Island",23620,23555.4285714286
2020-09-19,"Rhode Island",23620,23668.8571428571
2020-09-20,"Rhode Island",23620,23785.8571428571
2020-09-21,"Rhode Island",23932,23903.4285714286
2020-09-22,"Rhode Island",24044,23983.5714285714
2020-09-23,"Rhode Island",24177,24063.7142857143
2020-09-24,"Rhode Island",24311,24143.8571428571
2020-09-25,"Rhode Island",24181,24214.1428571429
2020-09-26,"Rhode Island",24181,24287.2857142857
2020-09-27,"Rhode Island",24181,24368.8571428571
2020-09-28,"Rhode Island",24424,24455
2020-09-29,"Rhode Island",24556,24582.8571428571
2020-09-30,"Rhode Island",24748,24710.7142857143
2020-10-01,"Rhode Island",24914,24838.5714285714
2020-10-02,"Rhode Island",25076,24980.7142857143
2020-10-03,"Rhode Island",25076,25129.2857142857
2020-10-04,"Rhode Island",25076,25276.1428571429
2020-10-05,"Rhode Island",25419,25437.7142857143
2020-10-06,"Rhode Island",25596,25611.7142857143
2020-10-07,"Rhode Island",25776,25785.7142857143
2020-10-08,"Rhode Island",26045,25959.7142857143
2020-10-09,"Rhode Island",26294,26084.7142857143
2020-10-10,"Rhode Island",26294,NA
2020-10-11,"Rhode Island",26294,NA
2020-10-12,"Rhode Island",26294,NA
2020-02-26,"South Carolina",0,NA
2020-02-27,"South Carolina",0,NA
2020-02-28,"South Carolina",0,NA
2020-02-29,"South Carolina",0,0
2020-03-01,"South Carolina",0,0
2020-03-02,"South Carolina",0,0
2020-03-03,"South Carolina",0,0.285714285714286
2020-03-04,"South Carolina",0,0.571428571428571
2020-03-05,"South Carolina",0,1.42857142857143
2020-03-06,"South Carolina",2,2.42857142857143
2020-03-07,"South Carolina",2,3.71428571428571
2020-03-08,"South Carolina",6,5.14285714285714
2020-03-09,"South Carolina",7,6.85714285714286
2020-03-10,"South Carolina",9,8.42857142857143
2020-03-11,"South Carolina",10,10.8571428571429
2020-03-12,"South Carolina",12,14
2020-03-13,"South Carolina",13,17.7142857142857
2020-03-14,"South Carolina",19,23.1428571428571
2020-03-15,"South Carolina",28,30.2857142857143
2020-03-16,"South Carolina",33,40.1428571428571
2020-03-17,"South Carolina",47,56.2857142857143
2020-03-18,"South Carolina",60,78.1428571428571
2020-03-19,"South Carolina",81,101.857142857143
2020-03-20,"South Carolina",126,139.857142857143
2020-03-21,"South Carolina",172,182
2020-03-22,"South Carolina",194,234.142857142857
2020-03-23,"South Carolina",299,287.714285714286
2020-03-24,"South Carolina",342,347.142857142857
2020-03-25,"South Carolina",425,417
2020-03-26,"South Carolina",456,500
2020-03-27,"South Carolina",542,589.428571428571
2020-03-28,"South Carolina",661,695.285714285714
2020-03-29,"South Carolina",775,819.285714285714
2020-03-30,"South Carolina",925,976.142857142857
2020-03-31,"South Carolina",1083,1141.57142857143
2020-04-01,"South Carolina",1293,1321
2020-04-02,"South Carolina",1554,1503
2020-04-03,"South Carolina",1700,1689.71428571429
2020-04-04,"South Carolina",1917,1880.28571428571
2020-04-05,"South Carolina",2049,2060.14285714286
2020-04-06,"South Carolina",2232,2237
2020-04-07,"South Carolina",2417,2432
2020-04-08,"South Carolina",2552,2616.28571428571
2020-04-09,"South Carolina",2792,2797.71428571429
2020-04-10,"South Carolina",3065,2970.14285714286
2020-04-11,"South Carolina",3207,3132.42857142857
2020-04-12,"South Carolina",3319,3290.14285714286
2020-04-13,"South Carolina",3439,3452.85714285714
2020-04-14,"South Carolina",3553,3598.71428571429
2020-04-15,"South Carolina",3656,3747.14285714286
2020-04-16,"South Carolina",3931,3898.28571428571
2020-04-17,"South Carolina",4086,4041.14285714286
2020-04-18,"South Carolina",4246,4191.85714285714
2020-04-19,"South Carolina",4377,4349.71428571429
2020-04-20,"South Carolina",4439,4490.57142857143
2020-04-21,"South Carolina",4608,4631.14285714286
2020-04-22,"South Carolina",4761,4775
2020-04-23,"South Carolina",4917,4934
2020-04-24,"South Carolina",5070,5101.71428571429
2020-04-25,"South Carolina",5253,5262.71428571429
2020-04-26,"South Carolina",5490,5422.71428571429
2020-04-27,"South Carolina",5613,5591
2020-04-28,"South Carolina",5735,5760.71428571429
2020-04-29,"South Carolina",5881,5937.28571428571
2020-04-30,"South Carolina",6095,6099.57142857143
2020-05-01,"South Carolina",6258,6263
2020-05-02,"South Carolina",6489,6421
2020-05-03,"South Carolina",6626,6571.71428571429
2020-05-04,"South Carolina",6757,6721.28571428571
2020-05-05,"South Carolina",6841,6879.71428571429
2020-05-06,"South Carolina",6936,7028.57142857143
2020-05-07,"South Carolina",7142,7175.28571428571
2020-05-08,"South Carolina",7367,7323.14285714286
2020-05-09,"South Carolina",7531,7478.28571428571
2020-05-10,"South Carolina",7653,7634.57142857143
2020-05-11,"South Carolina",7792,7784.14285714286
2020-05-12,"South Carolina",7927,7932.71428571429
2020-05-13,"South Carolina",8030,8094.14285714286
2020-05-14,"South Carolina",8189,8260.28571428571
2020-05-15,"South Carolina",8407,8424.57142857143
2020-05-16,"South Carolina",8661,8585.85714285714
2020-05-17,"South Carolina",8816,8749.42857142857
2020-05-18,"South Carolina",8942,8919.42857142857
2020-05-19,"South Carolina",9056,9095.28571428571
2020-05-20,"South Carolina",9175,9271.57142857143
2020-05-21,"South Carolina",9379,9454.42857142857
2020-05-22,"South Carolina",9638,9631
2020-05-23,"South Carolina",9895,9825.28571428571
2020-05-24,"South Carolina",10096,10032.1428571429
2020-05-25,"South Carolina",10178,10233.4285714286
2020-05-26,"South Carolina",10416,10446.7142857143
2020-05-27,"South Carolina",10623,10660.8571428571
2020-05-28,"South Carolina",10788,10913
2020-05-29,"South Carolina",11131,11194.4285714286
2020-05-30,"South Carolina",11394,11480
2020-05-31,"South Carolina",11861,11769.7142857143
2020-06-01,"South Carolina",12148,12086.4285714286
2020-06-02,"South Carolina",12415,12418.1428571429
2020-06-03,"South Carolina",12651,12778.4285714286
2020-06-04,"South Carolina",13005,13124.8571428571
2020-06-05,"South Carolina",13453,13503.7142857143
2020-06-06,"South Carolina",13916,13905.5714285714
2020-06-07,"South Carolina",14286,14349.5714285714
2020-06-08,"South Carolina",14800,14840.4285714286
2020-06-09,"South Carolina",15228,15371.4285714286
2020-06-10,"South Carolina",15759,15948.4285714286
2020-06-11,"South Carolina",16441,16592.7142857143
2020-06-12,"South Carolina",17170,17247.1428571429
2020-06-13,"South Carolina",17955,17928.1428571429
2020-06-14,"South Carolina",18796,18613.4285714286
2020-06-15,"South Carolina",19381,19343
2020-06-16,"South Carolina",19995,20123.1428571429
2020-06-17,"South Carolina",20556,20956.1428571429
2020-06-18,"South Carolina",21548,21798.5714285714
2020-06-19,"South Carolina",22631,22701.4285714286
2020-06-20,"South Carolina",23786,23646.8571428571
2020-06-21,"South Carolina",24693,24695.5714285714
2020-06-22,"South Carolina",25701,25763.2857142857
2020-06-23,"South Carolina",26613,26863.8571428571
2020-06-24,"South Carolina",27897,28028.5714285714
2020-06-25,"South Carolina",29022,29261
2020-06-26,"South Carolina",30335,30538.5714285714
2020-06-27,"South Carolina",31939,31936.5714285714
2020-06-28,"South Carolina",33320,33368.2857142857
2020-06-29,"South Carolina",34644,34893.8571428571
2020-06-30,"South Carolina",36399,36493.4285714286
2020-07-01,"South Carolina",37919,38128.7142857143
2020-07-02,"South Carolina",39701,39775.4285714286
2020-07-03,"South Carolina",41532,41452
2020-07-04,"South Carolina",43386,43016.7142857143
2020-07-05,"South Carolina",44847,44586.7142857143
2020-07-06,"South Carolina",46380,46156.7142857143
2020-07-07,"South Carolina",47352,47712
2020-07-08,"South Carolina",48909,49328.1428571429
2020-07-09,"South Carolina",50691,51014
2020-07-10,"South Carolina",52419,52698
2020-07-11,"South Carolina",54699,54560.4285714286
2020-07-12,"South Carolina",56648,56465.5714285714
2020-07-13,"South Carolina",58168,58378.7142857143
2020-07-14,"South Carolina",60389,60327.4285714286
2020-07-15,"South Carolina",62245,62172.1428571429
2020-07-16,"South Carolina",64083,64077.5714285714
2020-07-17,"South Carolina",66060,65974.2857142857
2020-07-18,"South Carolina",67612,67824
2020-07-19,"South Carolina",69986,69652.1428571429
2020-07-20,"South Carolina",71445,71441.1428571429
2020-07-21,"South Carolina",73337,73233.5714285714
2020-07-22,"South Carolina",75042,75004.4285714286
2020-07-23,"South Carolina",76606,76606.2857142857
2020-07-24,"South Carolina",78607,78173.7142857143
2020-07-25,"South Carolina",80008,79712.5714285714
2020-07-26,"South Carolina",81199,81256
2020-07-27,"South Carolina",82417,82822.5714285714
2020-07-28,"South Carolina",84109,84309.5714285714
2020-07-29,"South Carolina",85846,85822.5714285714
2020-07-30,"South Carolina",87572,87335.2857142857
2020-07-31,"South Carolina",89016,88840.1428571429
2020-08-01,"South Carolina",90599,90280.2857142857
2020-08-02,"South Carolina",91788,91655.4285714286
2020-08-03,"South Carolina",92951,92973.2857142857
2020-08-04,"South Carolina",94190,94288
2020-08-05,"South Carolina",95472,95553.8571428571
2020-08-06,"South Carolina",96797,96789.1428571429
2020-08-07,"South Carolina",98219,97961.7142857143
2020-08-08,"South Carolina",99460,99096
2020-08-09,"South Carolina",100435,100167.714285714
2020-08-10,"South Carolina",101159,101183.714285714
2020-08-11,"South Carolina",102130,102129.714285714
2020-08-12,"South Carolina",102974,103047.142857143
2020-08-13,"South Carolina",103909,103913.142857143
2020-08-14,"South Carolina",104841,104740.857142857
2020-08-15,"South Carolina",105882,105532.571428571
2020-08-16,"South Carolina",106497,106309.285714286
2020-08-17,"South Carolina",106953,107082.285714286
2020-08-18,"South Carolina",107672,107873.285714286
2020-08-19,"South Carolina",108411,108646.571428571
2020-08-20,"South Carolina",109320,109431
2020-08-21,"South Carolina",110378,110230.714285714
2020-08-22,"South Carolina",111295,111061.571428571
2020-08-23,"South Carolina",111988,111873.285714286
2020-08-24,"South Carolina",112551,112627.285714286
2020-08-25,"South Carolina",113488,113423.428571429
2020-08-26,"South Carolina",114093,114274
2020-08-27,"South Carolina",114598,115179.142857143
2020-08-28,"South Carolina",115951,116099.285714286
2020-08-29,"South Carolina",117249,117007.571428571
2020-08-30,"South Carolina",118324,117923.285714286
2020-08-31,"South Carolina",118992,118937.285714286
2020-09-01,"South Carolina",119846,119990.714285714
2020-09-02,"South Carolina",120503,120996.428571429
2020-09-03,"South Carolina",121696,121943.285714286
2020-09-04,"South Carolina",123325,122888.285714286
2020-09-05,"South Carolina",124289,123754.285714286
2020-09-06,"South Carolina",124952,124570
2020-09-07,"South Carolina",125607,125269.428571429
2020-09-08,"South Carolina",125908,126086.714285714
2020-09-09,"South Carolina",126213,126899.428571429
2020-09-10,"South Carolina",126592,127886.857142857
2020-09-11,"South Carolina",129046,128897.285714286
2020-09-12,"South Carolina",129978,129977.571428571
2020-09-13,"South Carolina",131864,131107.428571429
2020-09-14,"South Carolina",132680,132372.285714286
2020-09-15,"South Carolina",133470,133411.142857143
2020-09-16,"South Carolina",134122,134448.571428571
2020-09-17,"South Carolina",135446,135283.428571429
2020-09-18,"South Carolina",136318,136061.142857143
2020-09-19,"South Carolina",137240,137106.714285714
2020-09-20,"South Carolina",137708,138187.285714286
2020-09-21,"South Carolina",138124,139224.571428571
2020-09-22,"South Carolina",140789,140308
2020-09-23,"South Carolina",141686,141455.571428571
2020-09-24,"South Carolina",142707,142624
2020-09-25,"South Carolina",143902,143814.142857143
2020-09-26,"South Carolina",145273,144792
